fixedPlayerID,fixedBackgroundName,fixedBackgroundSeason,fixedBackgroundList,fixedBackgroundTeam,fixedBackgroundDraft,fixedBackgroundPick,fixedBackgroundAge,fixedBackgroundU18Champs,fixedBackgroundStateLeague,fixedPositionPosition,fixedBackgroundReserves,fixedSplitsRegularCBA,fixedSplitsRegularKICKIN,fixedSplitsH1CBA,fixedSplitsH1KICKIN,fixedSplitsH2CBA,fixedSplitsH2KICKIN,fixedSplitsLast5CBA,fixedSplitsLast5KICKIN,fixedSplitsFinalsCBA,fixedSplitsFinalsKICKIN,fixedPracticeCBA,fixedPracticeKICKIN,fixedPreseasonCBA,fixedPreseasonKICKIN,fixedBestMatches,fixedBestCBA,fixedBestTOG,fixed2022Matches,fixed2022CBA,fixed2022TOG,fixed2021Matches,fixed2021CBA,fixed2021TOG,fixed2020Matches,fixed2020CBA,fixed2020TOG,fixed2019Matches,fixed2019TOG,fixed2018Matches,fixed2018TOG,fixed2017Matches,fixed2017TOG
CD_I1000998,Lachlan Murphy,6,Snr,ADEL,2017 Rookie,38,24,none,64 [SANFL League],FWD,77.85714286,0,0,0,0,0,0,0,0,none,none,none,none,none,none,21,0,79.58333333,17,0,76.23529412,15,0,73.66666667,12,0,79.58333333,21,77,11,75.9,none,none
CD_I994077,Mabior Chol,8,Snr,GCFC,2015 Rookie,30,26,none,none,FWD,none,12.5,0,15.25,0,9.2,0,13.2,0,none,none,none,none,none,none,22,50.7,80.77272727,22,12.5,80.77272727,10,50.7,65.8,11,27.48339898,64.45454545,9,60.2,zero,zero,zero,zero
CD_I292145,Tom Jonas,13,Snr,PORT,2010 Rookie,16,32,none,none,DEF,none,0,3.571428571,0,3.9,0,3.272727273,0,1.6,none,none,none,none,none,none,24,0,95.70833333,21,0,94.80952381,24,0,95.70833333,19,0,93.42105263,18,93.7,18,93.4,21,94.6
CD_I1005729,Tarryn Thomas,5,Snr,NMFC,2018 National,8,22,none,none,MID/FWD,91.75,33.9,1.1,37.22222222,1.222222222,4,0,none,none,none,none,none,none,none,none,21,40.42857143,76.0952381,10,33.9,71.4,21,40.42857143,76.0952381,6,9.063662945,63.83333333,20,72.9,none,none,none,none
CD_I290307,Dane Rampe,11,Snr,SYD,2012 Rookie,37,32,none,none,DEF,none,0,2.136363636,0,0,0,4.7,0,7.8,0,6.333333333,none,none,none,none,26,0,95.3,25,0,93.52,20,0,95.3,11,0,94.36363636,21,95,23,95,17,91.9
CD_I1002245,Noah Balta,6,Snr,RICH,2017 National,25,23,41.9,87 [NAB League],DEF/FWD,none,5.941176471,5.058823529,6.111111111,3.333333333,5.75,7,3.6,11.2,0,10,none,none,none,none,18,8.285714286,94.52941176,18,5.611111111,80.22222222,14,8.285714286,79.85714286,17,0,94.52941176,13,70.4,zero,zero,none,none
CD_I291492,Josh Bruce,12,Snr,WB,2010 Cat B,none,30,none,none,FWD,76,11,0,none,none,11,0,13.75,0,none,none,none,none,none,none,22,11,92.3,5,11,80,20,6.45,86.7,17,8.908496257,87.82352941,22,87.9,3,88.4,20,88.6
CD_I1000980,Lloyd Meek,6,Snr,HAW,2017 National,69,24,75,83 [NAB League],RUC,103,68.16666667,0,68,0,69,0,69,0,none,none,none,none,none,none,9,68.16666667,78.66666667,6,68.16666667,78.66666667,9,57.44444444,72.88888889,zero,zero,zero,zero,zero,zero,zero,none,none
CD_I1012805,Tanner Bruhn,3,Snr,GEE,2020 National,12,20,none,none,MID/FWD,95.5,25,0,37.42857143,0,15.33333333,0,10.66666667,0,none,none,none,none,none,none,16,25,70.3125,16,25,70.3125,13,10.46153846,56.30769231,none,none,none,none,none,none,none,none,none
CD_I996580,Ethan Hughes,9,Snr,FRE,2014 Rookie,13,28,none,none,DEF/MID,75.63636364,0.8,0,0,0,1.333333333,0,none,none,none,none,none,none,none,none,21,0.8,95,5,0.8,80,8,0,79.875,17,0,84.23529412,21,81.3,5,75.2,18,83.9
CD_I1002228,Lachie Fogarty,6,Snr,CARL,2017 National,22,23,100,124 [NAB League],MID/FWD,92.90909091,0,0,0,0,0,0,none,none,none,none,none,none,none,none,16,23.84104784,77.4,3,0,53,16,6,75.8125,6,23.84104784,74.5,2,55,15,77.4,none,none
CD_I1013973,Matthew Owies,5,Snr,CARL,2018 Cat B,none,26,none,none,FWD,none,0,0,0,0,0,0,0,0,none,none,none,none,none,none,17,0,76.17647059,17,0,76.17647059,13,0,73.38461538,1,0,68,zero,zero,none,none,none,none
CD_I1011985,Hugo Ralphsmith,4,Snr,RICH,2019 National,46,21,none,71 [NAB League],DEF,68.25,0,10.15384615,0,9.5,0,10.71428571,0,10,none,none,none,none,none,none,13,0,74.76923077,13,0,74.76923077,5,0,72.8,zero,zero,zero,none,none,none,none,none,none
CD_I1008436,Kieren Briggs,5,Snr,GWS,2018 National,34,23,none,70 [NAB League],RUC,78.08333333,51,0,none,none,51,0,51,0,none,none,none,none,none,none,5,53.8,67.5,4,51,67.5,5,53.8,65.6,zero,zero,zero,zero,zero,none,none,none,none
CD_I294013,Sean Lemmens,10,Snr,GCFC,2013 National,27,28,none,none,DEF,none,0,5.4,0,5.5,0,5.3,0,5.8,none,none,none,none,none,none,21,3.564814815,82.95,20,0,82.95,21,0,82.33333333,5,3.564814815,57.33333333,8,68.5,10,78.1,20,81.3
CD_I1000061,Callum Coleman-Jones,6,Snr,NMFC,2017 National,20,23,85.7,102 [SANFL Reserves],RUC/FWD,103.5714286,32,0,27.25,0,35.16666667,0,33.75,0,none,none,none,none,none,none,10,32,71.7,10,32,71.7,8,28.375,71.375,zero,zero,zero,1,63,zero,zero,none,none
CD_I992374,Dan Butler,9,Snr,STK,2014 National,67,26,none,none,FWD,95,0,0,0,0,0,0,0,0,none,none,none,none,none,none,23,0.818181818,87.15789474,19,0,79.47368421,22,0.818181818,87.13636364,19,0,87.15789474,7,80.9,15,79.5,23,81.1
CD_I997823,Josh Rotham,7,Snr,WCE,2016 National,37,25,47.7,none,DEF,none,2.307692308,0.615384615,0,1,6,0,10,0,none,none,none,none,none,none,19,2.307692308,87.21052632,13,2.307692308,79.15384615,19,0,87.21052632,10,0,81.4,4,79.3,zero,zero,zero,zero
CD_I1002222,James Worpel,6,Snr,HAW,2017 National,45,24,99.1,96 [NAB League],MID,87.66666667,46.36363636,0,48,0,39,0,none,none,none,none,none,none,none,none,22,65.67941046,81.06666667,11,46.36363636,67.45454545,20,57.85,78.2,15,65.67941046,81.06666667,22,79.6,11,73.4,none,none
CD_I991933,Jason Castagna,9,Snr,RICH,2014 Rookie,29,26,none,none,FWD,83.33333333,0,0,0,0,0,0,0,0,none,none,none,none,none,none,25,0.619195046,84.38095238,16,0,70.0625,20,0.476190476,82.7,21,0.619195046,84.38095238,24,84,22,82.1,25,80.4
CD_I1017051,Josh Rachele,2,Snr,ADEL,2021 National,6,19,none,100 [NAB League],FWD,34,5.615384615,0,7.3,0,0,0,none,none,none,none,none,none,none,none,13,5.615384615,80,13,5.615384615,80,none,none,none,none,none,none,none,none,none,none,none,none
CD_I990840,Jack Hayes,2,Snr,STK,2021 SSP,none,27,none,106 [SANFL League],FWD,none,19.4,0,19.4,0,none,none,none,none,none,none,none,none,none,none,5,19.4,63.2,5,19.4,63.2,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1006550,Jack Petruccelle,6,Snr,WCE,2017 National,38,23,44.3,70 [NAB League],FWD,64.25,9.5,0,11,0,8.6,0,3,0,none,none,none,none,none,none,20,9.5,76.6,8,9.5,71.5,17,0,68.29411765,6,0,70,20,76.6,3,70.8,none,none
CD_I296041,Tim O'Brien,11,Snr,WB,2012 National,28,28,none,none,DEF,69.33333333,0.272727273,0,0,0,1,0,none,none,none,none,none,none,none,none,18,10.22200102,85.8,11,0.272727273,82.63636364,18,2.105263158,84.27777778,16,10.22200102,82,16,85.8,12,75.4,16,74.2
CD_I993953,Eric Hipwood,8,Snr,BL,2015 National,14,25,none,none,FWD,none,0,0,0,0,0,0,0,0,0,0,none,none,none,none,23,0,92,17,0,84.82352941,16,0,83.9375,19,0,92,23,84.7,22,84.9,20,82.3
CD_I1011771,Flynn Perez,4,Snr,NMFC,2019 National,35,21,none,none,DEF/MID,83.25,0,4.266666667,0,4.2,0,4.4,0,8.5,none,none,none,none,none,none,15,0,79.66666667,15,0,79.66666667,zero,zero,zero,3,0,78.66666667,none,none,none,none,none,none
CD_I1003203,Hayden McLean,5,Snr,SYD,2018 SSP,none,24,none,none,FWD,81.125,12.125,0,12.125,0,none,none,none,none,25,0,none,none,none,none,11,17.72727273,89.09090909,9,13.55555556,78.88888889,11,4.25,89.09090909,6,17.72727273,78.66666667,4,82,none,none,none,none
CD_I1008091,Joel Amartey,6,Snr,SYD,2017 Rookie,28,23,none,81 [NAB League],FWD,86.1,10.83333333,0,22.5,0,5,0,6.5,0,none,none,none,none,none,none,6,20,74.33333333,6,10.83333333,63.5,6,17.66666667,74.33333333,1,20,59,zero,zero,zero,zero,none,none
CD_I993816,Darcy Tucker,8,Snr,NMFC,2015 National,27,26,none,none,MID/FWD,99.125,7.416666667,0,8.9,0,0,0,0,0,none,none,none,none,none,none,22,45.65239907,83.625,12,7.416666667,66.5,16,1.625,83.625,8,45.65239907,69.875,22,80,17,74.1,19,68.6
CD_I992054,Roarke Smith,9,Snr,WB,2014 Rookie,5,26,none,none,MID,59.27272727,0,0,0,0,0,0,0,0,0,0,none,none,none,none,13,0,78.4,7,0,76.42857143,13,0,77.84615385,6,0,77,5,76.6,10,70.2,zero,zero
CD_I1008185,Ned McHenry,5,Snr,ADEL,2018 National,16,22,none,76 [NAB League],FWD,none,0.2,0,0,0,0.444444444,0,0,0,none,none,none,none,none,none,21,4.477339181,80.25,20,0.2,79.7,21,1.80952381,78.33333333,8,4.477339181,80.25,zero,zero,none,none,none,none
CD_I1009378,Trent Rivers,4,Snr,MELB,2019 National,32,21,none,110 [WAFL Colts],DEF,81.2,0,4.4375,0,7.1,0,0,0,0,0,0,none,none,none,none,25,0.16,79,18,0,71.16666667,25,0.16,70.16,9,0,79,none,none,none,none,none,none
CD_I1012857,Jack Ginnivan,3,Snr,COLL,2020 Rookie,13,20,none,71 [NAB League],FWD,none,0,0,0,0,0,0,0,0,0,0,none,none,none,none,23,0,75.56521739,23,0,75.56521739,5,0,75.4,none,none,none,none,none,none,none,none,none
CD_I999715,Jy Farrar,4,Snr,GCFC,2019 National,60,26,none,34 [SANFL U18s],DEF,72,0,18.5,0,13.14285714,0,23.85714286,0,24.4,none,none,none,none,none,none,14,0,81.1,14,0,72.14285714,10,0,81.1,1,0,60,none,none,none,none,none,none
CD_I1002947,Paul Curtis,2,Snr,NMFC,2021 National,35,20,none,69 [NAB League],FWD,69,0,0,0,0,0,0,0,0,none,none,none,none,none,none,15,0,80,15,0,80,none,none,none,none,none,none,none,none,none,none,none,none
CD_I295446,Sam Collins,7,Snr,GCFC,2015 National,55,28,none,none,DEF,47,0,0.318181818,0,0,0,0.7,0,0,none,none,none,none,none,none,22,0,97.90909091,22,0,97.90909091,19,0,94.10526316,17,0,97.64705882,9,96.7,none,none,2,83.8
CD_I293738,Sam Frost,12,Snr,HAW,2011 Rookie,1,29,none,none,DEF,64.76470588,1.75,0.666666667,1.75,0.666666667,none,none,none,none,none,none,none,none,none,none,22,1.75,92.95454545,12,1.75,92.08333333,22,0,92.95454545,16,0,87.4375,22,87.3,13,88.8,16,91.2
CD_I296190,Jack Martin,11,Snr,CARL,2012 Mini-Draft,1,28,none,none,FWD,62,0.333333333,0,0.571428571,0,0,0,0,0,none,none,none,none,none,none,22,19.67659156,84.6,12,0.333333333,63.5,11,10.27272727,78.27272727,15,19.67659156,75.73333333,16,79.9,15,84.6,22,82.4
CD_I298281,Jake Lever,9,Snr,MELB,2014 National,14,27,none,none,DEF,none,0,1.176470588,0,2.222222222,0,0,0,0,0,0,none,none,none,none,25,0,98.88,19,0,92.94736842,25,0,98.88,17,0,94.88235294,8,88.9,11,85.9,20,85.1
CD_I1008855,Oskar Baker,6,Snr,WB,2017 National,48,24,none,64 [NAB League],MID,81.66666667,none,none,none,none,none,none,none,none,none,none,none,none,none,none,9,0,85,zero,zero,zero,1,0,85,3,0,68.66666667,9,70.6,zero,zero,none,none
CD_I1001017,Nick Larkey,7,Snr,NMFC,2016 National,73,24,36.3,65 [NAB League],FWD,none,0,0,0,0,0,0,0,0,none,none,none,none,none,none,22,1.5,92.2,20,0,92.2,22,1.5,86.36363636,10,0,86.8,17,83.4,zero,zero,2,79.3
CD_I1002248,Sam Hayes,6,Snr,PORT,2017 National,47,23,70.8,94 [NAB League],RUC,79.8,81.14285714,0,81.14285714,0,none,none,none,none,none,none,none,none,none,none,7,81.14285714,73.71428571,7,81.14285714,73.71428571,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none
CD_I1023167,Brady Hough,2,Snr,WCE,2021 National,31,20,none,93 [WAFL Colts],DEF/MID,71.33333333,0,0,0,0,0,0,0,0,none,none,none,none,none,none,15,0,76.66666667,15,0,76.66666667,none,none,none,none,none,none,none,none,none,none,none,none
CD_I296588,Robbie McComb,2,Snr,WB,2021 Rookie,23,27,none,99 [VFL],MID/FWD,99.75,0,0,0,0,0,0,0,0,0,0,none,none,none,none,15,0,62.93333333,15,0,62.93333333,none,none,none,none,none,none,none,none,none,none,none,none
CD_I290797,Alex Keath,8,Snr,WB,2009 Cat B,none,31,none,none,DEF,61,0,0,0,0,0,0,0,0,0,0,none,none,none,none,23,0,95.44444444,15,0,91.46666667,23,0,94.47826087,18,0,95.44444444,18,84.8,6,88.9,6,83.5
CD_I1009385,Deven Robertson,4,Snr,BL,2019 National,22,21,none,120 [WAFL Colts],MID,103.7,29.75,0,23.66666667,0,48,0,none,none,45.33333333,0,none,none,none,none,16,36.42857143,78.42857143,7,36.42857143,78.42857143,16,35,70.0625,1,7.692307692,68,none,none,none,none,none,none
CD_I1023270,Marcus Windhager,2,Snr,STK,2021 National,47,19,none,57 [NAB League],MID/FWD,103.3333333,24.82352941,0,13.125,0,35.22222222,0,61.4,0,none,none,none,none,none,none,17,24.82352941,74.29411765,17,24.82352941,74.29411765,none,none,none,none,none,none,none,none,none,none,none,none
CD_I290246,Tom Campbell,12,Snr,STK,2011 Rookie,27,31,none,none,RUC/FWD,111.8333333,30,0,8,0,52,0,52,0,none,none,none,none,none,none,9,30,88.9,2,30,67,9,27.66666667,74.22222222,1,5.555555556,73,2,84.5,zero,zero,7,76.6
CD_I1011803,Cody Weightman,4,Snr,WB,2019 National,15,22,none,67 [NAB League],FWD,none,0,0,0,0,0,0,0,0,0,0,none,none,none,none,21,0,74.47619048,21,0,74.47619048,16,0,73,3,0,70.66666667,none,none,none,none,none,none
CD_I1005199,Elliott Himmelberg,7,Snr,ADEL,2016 National,51,24,none,none,FWD,88.46153846,11.45454545,0,10.66666667,0,15,0,15,0,none,none,none,none,none,none,11,11.45454545,83.90909091,11,11.45454545,83.36363636,8,7,77.375,11,6.726587982,83.90909091,7,83.7,1,83.8,zero,zero
CD_I280824,Jake Melksham,14,Snr,MELB,2009 National,10,31,none,none,FWD,73.625,0,0,0,0,0,0,0,0,0,0,none,none,none,none,23,9.632240481,84.23529412,11,0,80.45454545,10,8.333333333,68.7,17,9.632240481,84.23529412,12,82,23,80.9,19,80.5
CD_I1000937,Jack Henry,7,Snr,GEE,2016 Rookie,16,24,25,83 [NAB League],DEF,61,0.928571429,0,0,0,1.444444444,0,2.6,0,0,0,none,none,none,none,24,1.125,94.95833333,17,0.764705882,94.17647059,24,1.125,94.95833333,21,0,83.52380952,23,81,22,80.1,zero,zero
CD_I1005144,Massimo D'Ambrosio,2,Snr,ESS,2021 Mid-Season,3,19,none,74 [NAB League],DEF,79.375,0,0,none,none,0,0,0,0,none,none,none,none,none,none,7,0,76.28571429,7,0,76.28571429,none,none,none,none,none,none,none,none,none,none,none,none
CD_I992048,Anthony Scott,3,Snr,WB,2020 SSP,none,28,none,none,MID,none,0,0,0,0,0,0,none,none,none,none,none,none,none,none,19,0,74.21428571,14,0,74.21428571,19,0,71.68421053,none,none,none,none,none,none,none,none,none
CD_I291867,Ben Brown,10,Snr,MELB,2013 National,47,30,none,none,FWD,56,0,0,0,0,0,0,0,0,0,0,none,none,none,none,22,1.158645276,97.7,19,0,78.68421053,13,0,79.76923077,8,1.158645276,88.55555556,22,97.7,22,96.5,22,91.3
CD_I296269,Darcy Gardiner,10,Snr,BL,2013 National,22,27,none,none,DEF,none,0,0.611111111,0,0.916666667,0,0,0,0,0,0,none,none,none,none,24,0,95.05555556,21,0,85.33333333,9,0,73.77777778,18,0,95.05555556,24,88.4,20,84.7,19,79.2
CD_I990882,Wayne Milera,8,Snr,ADEL,2015 National,11,25,none,none,FWD,63.14285714,0,1,0,4,0,0,0,0,none,none,none,none,none,none,19,0,82,12,0,73.75,zero,zero,zero,2,0,82,17,80.3,19,81.5,16,77.1
CD_I1006030,Jacob Koschitzke,5,Snr,HAW,2018 National,52,22,none,48 [NAB League],FWD,40.25,18.66666667,0,23.88888889,0,10.83333333,0,9.333333333,0,none,none,none,none,none,none,20,18.66666667,85.5,15,18.66666667,83.93333333,20,0.3,85.5,zero,zero,zero,zero,zero,none,none,none,none
CD_I1006013,James Peatling,3,Snr,GWS,2020 Mid-Season,8,22,none,none,FWD,91.25,0,0,0,0,0,0,0,0,none,none,none,none,none,none,12,0,66.91666667,12,0,66.91666667,4,0,61.25,none,none,none,none,none,none,none,none,none
CD_I1012860,Oliver Henry,3,Snr,GEE,2020 National,17,20,none,52 [NAB League],FWD,73.5,0,0,0,0,0,0,none,none,none,none,none,none,none,none,13,0,73.30769231,13,0,73.30769231,10,0,69.3,none,none,none,none,none,none,none,none,none
CD_I1004757,Beau McCreery,3,Snr,COLL,2020 National,44,21,none,54 [SANFL League],FWD,none,0,0,0,0,0,0,0,0,0,0,none,none,none,none,21,0,73.19047619,21,0,73.19047619,12,0,63.58333333,none,none,none,none,none,none,none,none,none
CD_I994539,Sam Petrevski-Seton,7,Snr,WCE,2016 National,6,25,82.5,89 [WAFL Colts],FWD,71.28571429,7.428571429,2.785714286,12.25,0.875,1,5.333333333,2,4,none,none,none,none,none,none,22,7.428571429,79.1,14,7.428571429,69.5,13,5.714285714,67.30769231,16,0.543478261,78.5,22,79.1,22,75.4,20,73.6
CD_I1017126,Sam Darcy,2,Snr,WB,2021 National,2,19,none,73 [NAB League],DEF/FWD,69.44444444,0,0,none,none,0,0,0,0,9,0,none,none,none,none,4,2.25,72,4,2.25,72,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1012144,Kallan Dawson,2,Snr,NMFC,2021 Mid-Season,2,24,none,none,DEF,56.25,0,0,none,none,0,0,0,0,none,none,none,none,none,none,4,0,86.25,4,0,86.25,none,none,none,none,none,none,none,none,none,none,none,none
CD_I290675,Daniel Lloyd,8,Snr,GWS,2015 Rookie,26,31,none,none,FWD,none,0,0,0,0,0,0,0,0,none,none,none,none,none,none,18,0.462962963,82.125,11,0,78.72727273,16,0,82.125,12,0.462962963,74.75,18,80.6,14,75.3,7,64.8
CD_I1013230,Logan McDonald,3,Snr,SYD,2020 National,4,20,none,65 [WAFL League],FWD,91.2,0,0,0,0,0,0,0,0,1.5,0,none,none,none,none,17,0.176470588,72,17,0.176470588,71.23529412,7,0,72,none,none,none,none,none,none,none,none,none
CD_I298437,Callum Ah Chee,8,Snr,BL,2015 National,8,25,none,none,MID,87,0,0.833333333,0,0,0,2.5,0,5,0,0,none,none,none,none,21,0.142857143,81.72222222,21,0,66.57142857,20,0.142857143,78.25,18,0,81.72222222,1,75,14,81.2,14,72.1
CD_I993480,Dougal Howard,9,Snr,STK,2014 National,56,26,none,none,DEF,none,0,13.82352941,0,16.2,0,10.42857143,0,0,none,none,none,none,none,none,21,0,94.42857143,17,0,94.35294118,21,0,94.42857143,19,0,92.21052632,15,84.5,20,89.2,4,90.7
CD_I998529,Ivan Soldo,9,Snr,RICH,2014 Rookie,68,26,none,none,RUC/FWD,94.2,37.15384615,0,35.875,0,39.2,0,78,0,none,none,none,none,none,none,14,67.59891259,86.2,13,37.15384615,62.76923077,zero,zero,zero,14,67.59891259,67.5,14,66.1,1,86.2,7,60.4
CD_I1006203,Chayce Jones,5,Snr,ADEL,2018 National,9,23,none,none,DEF,68.5,0,2.65,0,3.909090909,0,1.111111111,0,0,none,none,none,none,none,none,20,27.05078547,80.13333333,20,0,77.1,14,0,78.85714286,15,27.05078547,80.13333333,8,68.1,none,none,none,none
CD_I998195,Tom Highmore,3,Snr,STK,2020 National,45,25,none,73 [SANFL U18s],DEF,96.90909091,0,0,none,none,0,0,none,none,none,none,none,none,none,none,12,0.307692308,73.41666667,3,0,67,12,0.307692308,73.41666667,none,none,none,none,none,none,none,none,none
CD_I294101,Jason Johannisen,13,Snr,WB,2010 Rookie,39,30,none,none,FWD,54.5,0,1.571428571,none,none,0,1.571428571,0,0,0,0,none,none,none,none,23,0,84.4,8,0,76.75,23,0,77.73913043,17,0,81.94117647,20,83.2,22,84.4,20,83.1
CD_I1001449,Mitch Hannan,7,Snr,WB,2016 National,46,29,none,none,DEF,61,0.714285714,6.428571429,1.666666667,0,0,11.25,0,16,none,none,none,none,none,none,20,1,83.2,7,0.714285714,75.57142857,17,1,80.47058824,9,0,69.55555556,6,83.2,15,78.1,20,77.1
CD_I1023272,Mitch Owens,2,Snr,STK,2021 National,33,19,none,75 [NAB League],FWD,81.625,23.28571429,0,28,0,21.4,0,23.25,0,none,none,none,none,none,none,7,23.28571429,69.57142857,7,23.28571429,69.57142857,none,none,none,none,none,none,none,none,none,none,none,none
CD_I997974,Ash Johnson,3,Snr,COLL,2020 Mid-Season,3,25,none,40 [SANFL League],FWD,62.14285714,0,0,none,none,0,0,0,0,0,0,none,none,none,none,9,0,73.88888889,9,0,73.88888889,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1015929,Luke Cleary,2,Snr,WB,2021 National,61,21,none,73 [NAB League],DEF,63.75,0,0,0,0,none,none,none,none,none,none,none,none,none,none,2,0,77,2,0,77,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1005326,Jackson Mead,4,Snr,PORT,2019 National,25,21,none,75 [SANFL Reserves],MID/FWD,99.375,10.9,0,11.4,0,10.4,0,none,none,none,none,none,none,none,none,10,10.9,67.5,10,10.9,67.5,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none
CD_I1015827,Nik Cox,3,Snr,ESS,2020 National,8,21,none,59 [NAB League],MID,none,0,1.2,0,1.2,none,none,none,none,none,none,none,none,none,none,20,3.363636364,79.85,5,0,67,20,3.363636364,79.85,none,none,none,none,none,none,none,none,none
CD_I1013153,Patrick Parnell,3,Snr,ADEL,2020 Mid-Season,4,21,none,none,DEF,69.25,0,0.545454545,0,0,0,0.6,0,1.2,none,none,none,none,none,none,11,0,76,11,0,76,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I294643,Alex Sexton,12,Snr,GCFC,2011 National,88,29,none,none,FWD,62.53846154,0,0,0,0,0,0,0,0,none,none,none,none,none,none,22,0,88.6,3,0,71.66666667,18,0,77.11111111,14,0,83.57142857,22,88.6,22,85.5,20,81
CD_I296291,Jake Kolodjashnij,10,Snr,GEE,2013 National,41,27,none,none,DEF,none,0,1.25,0,1.545454545,0,0.888888889,0,1.6,0,0,none,none,none,none,23,0,90.5,23,0,78.26086957,22,0,84.18181818,17,0,88.70588235,23,81.6,23,84.8,18,80.9
CD_I1027021,Josh Carmichael,2,Snr,COLL,2021 Mid-Season,9,23,none,none,MID/FWD,101.9583333,10,0,none,none,10,0,0.75,0,none,none,none,none,none,none,6,10,52.66666667,6,10,52.66666667,none,none,none,none,none,none,none,none,none,none,none,none
CD_I996442,Ryan Clarke,8,Snr,SYD,2015 National,31,25,none,none,FWD,126.3333333,0,0,none,none,0,0,0,0,0,0,none,none,none,none,19,5.126315789,89.3,11,0,85.45454545,2,0,28,10,5.126315789,89.3,14,81.9,19,78.8,15,76.9
CD_I1009229,Sam De Koning,4,Snr,GEE,2019 National,19,22,none,44 [NAB League],DEF,none,1,0.4,1.818181818,0.727272727,0,0,0,0,0,0,none,none,none,none,23,10,91.91304348,23,0.869565217,91.91304348,1,10,81,zero,zero,zero,none,none,none,none,none,none
CD_I1009301,Jamarra Ugle-Hagan,3,Snr,WB,2020 National,1,20,none,65 [NAB League],FWD,56.4,0,0,0,0,0,0,0,0,0,0,none,none,none,none,16,0,77.4375,16,0,77.4375,5,0,68.8,none,none,none,none,none,none,none,none,none
CD_I992499,Kayne Turner,10,Snr,NMFC,2013 Rookie,25,27,none,none,DEF,43.5,3.5,1.0625,4.307692308,1.307692308,0,0,0,0,none,none,none,none,none,none,22,12.63636364,83.13636364,16,3.5,79.75,22,12.63636364,83.13636364,zero,zero,zero,21,82.1,22,76.9,15,79.7
CD_I291819,Adam Tomlinson,12,Snr,MELB,2011 National,9,29,none,none,DEF,81.22222222,0,6,0,8.4,0,0,0,0,none,none,none,none,none,none,25,1.003344482,99.42857143,7,0,99.42857143,7,0,84.71428571,13,1.003344482,88.92307692,25,85.3,24,89,24,94
CD_I1005992,Joel Jeffrey,3,Snr,GCFC,2020 SSP,none,21,none,88 [NEAFL],FWD,67.25,0,0,0,0,0,0,none,none,none,none,none,none,none,none,5,0,69.4,5,0,69.4,4,0,68.75,none,none,none,none,none,none,none,none,none
CD_I298336,Nakia Cockatoo,9,Snr,BL,2014 National,10,26,none,none,FWD,52.63636364,5.285714286,0,5,0,5.666666667,0,0,0,none,none,none,none,none,none,11,5.285714286,75.28571429,7,5.285714286,75.28571429,6,0,71.83333333,zero,zero,zero,zero,zero,2,60.5,11,60.3
CD_I1020250,Neil Erasmus,2,Snr,FRE,2021 National,10,19,none,109 [WAFL Colts],MID,96.30769231,36,0,36,0,none,none,none,none,none,none,none,none,none,none,4,36,55.75,4,36,55.75,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1009015,Lachlan McNeil,3,Snr,WB,2020 Rookie,11,21,none,70 [SANFL League],MID/FWD,89.66666667,0,0,0,0,0,0,0,0,none,none,none,none,none,none,15,0,74.27272727,15,0,73.13333333,11,0,74.27272727,none,none,none,none,none,none,none,none,none
CD_I990978,Greg Clark,2,Snr,WCE,2021 National,62,25,none,121 [WAFL League],MID,104.625,20,0,25.8,0,12.75,0,11,0,none,none,none,none,none,none,9,20,54.22222222,9,20,54.22222222,none,none,none,none,none,none,none,none,none,none,none,none
CD_I294125,Nathan Wilson,12,Snr,FRE,2010 Cat B,none,30,none,none,DEF,77.92857143,0,18.5,none,none,0,18.5,none,none,none,none,none,none,none,none,24,0,84.3,2,0,81.5,18,0,82.5,15,0,82,18,82.8,21,84.3,24,79.4
CD_I1013133,Braeden Campbell,3,Snr,SYD,2020 National,5,21,none,91 [NEAFL],DEF,78.6,0,6.25,0,7.5,0,0,none,none,0,0,none,none,none,none,14,1.625,69.875,14,0,64.57142857,8,1.625,69.875,none,none,none,none,none,none,none,none,none
CD_I997501,Ryan Gardner,8,Snr,WB,2015 National,59,25,none,none,DEF,30.33333333,0,0,0,0,0,0,0,0,0,0,none,none,none,none,22,0,97.90909091,22,0,97.90909091,9,0,80.88888889,10,0,95.2,2,72.5,zero,zero,zero,zero
CD_I1012817,Zach Reid,3,Snr,ESS,2020 National,10,21,none,49 [NAB League],DEF,48.90909091,0,1.714285714,0,1,0,3.5,0,7,none,none,none,none,none,none,7,0,86,7,0,85.71428571,1,0,86,none,none,none,none,none,none,none,none,none
CD_I1011437,Harry Edwards,5,Snr,WCE,2018 Rookie,18,22,none,72 [WAFL Colts],DEF,105.5,1.470588235,0.352941176,2.5,0.6,0,0,0,0,none,none,none,none,none,none,17,1.470588235,87.76470588,17,1.470588235,87.76470588,10,0,85.8,1,0,26,zero,zero,none,none,none,none
