fixedPlayerID,fixedBackgroundName,fixedBackgroundSeason,fixedBackgroundList,scProjectionMiddle,scKeeper,scPricePrice,scPricePricedat,scPriceMMrating,scDraftRank,scKeeperRank,,scBackgroundIcon1,scBackgroundIcon2,scBackgroundIcon3,scComment,scShort,scPreseasonGame1,scPreseasonGame2,scPreseasonGT,scPositionRankonprice,scPositionRankon2022average,scPositionRankonPPM,scPositionRankonlast5,scPositionRankoncareerhigh,scPrice150k,scPrice85,scPricecareerhigh,scConsistencyHigh,scConsistencyLow,scConsistency120,scConsistency100,scConsistency90,scConsistency70,scConsistency50tog,scConsistency CBAHigh,scConsistency CBALow,scConsistency CBA120,scConsistency CBA100,scConsistency CBA90,scConsistency CBA70,scConsistency CBA50tog,scConsistency KIHigh,scConsistency KILow,scConsistency KI120,scConsistency KI100,scConsistency KI90,scConsistency KI70,scConsistency KI50tog,scSplitsRegular,scSplitsVregular,scSplitsH1,scSplitsVH1,scSplitsH2,scSplitsVH2,scSplitsLast5,scSplitsVLast5,scSplitsFinals,scSplitsVfinals,scSplitsExlowest,scSplitsVexlowest,scBestAverage,sc2022Average,sc2021Average,sc2020Average,sc2019Average,sc2018Average,sc2017Average,scBestRank,sc2022Rank,sc2021Rank,sc2020Rank,sc2019Rank,sc2018Rank,sc2017Rank,scBest100GT,sc2022100GT,sc2021100GT,sc2020100GT,sc2019100GT,sc2018100GT,sc2017100GT,scBestTrend,sc2022Trend,sc2021Trend,sc2020Trend,sc2019Trend,sc2018Trend,sc2017Trend,scStatDisposals,scStatEfficiency,scStatContested,scStatClangers,scStatTackles,scStatValue,scStat22Disposals,scStat22Efficiency,scStat22Contested,scStat22Clangers,scStat22Tackles,scStat22Value,scStatLabel
CD_I1004819,Jed McEntee,3,Snr,45,55,228600,42,Fair,F225,F239,,14,0,0, ,SANFL numbers reduced last season (72 AF to 64) and scoring wasn't great at AFL level,none,none,none,174,170,177,133,170,69,-8,-4,78,32, 0 / 7, 0 / 7, 7 / 7, 6 / 7, 0 / 7,0,0,none,none,0.428571429,0.5,none,0,0,none,none,0,0,none,46.14285714,-4,38,4,49.4,-7,49.4,-7,none,none,48.5,-7,46.14285714,46.14285714,3,none,none,none,none,575,519,532,none,none,none,none,63.70808679,61.7357002,25,none,none,none,none,0,43.14285714,none,none,none,none,none,9.714285714,67.11835783,37.36132915,1.714285714,3.285714286,0.714285714,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1006135,Xavier O'Halloran,5,Snr,45,60,202100,37,Low,M215,M217,,14,7,0, ,"Mid-only, 0% CBAs and 41 average from 14 games doesn’t read great",none,none,none,132,133,135,110,111,64,-9,-24,77,4, 0 / 14, 0 / 14, 14 / 14, 13 / 14, 2 / 14,0,0,none,none,0,0,0,0,0,none,none,0,0,0,36.71428571,0,41.14285714,-4,32.28571429,5,36.66666667,0,none,none,39.23076923,-2,60.5,36.71428571,54.92857143,60.5,zero,none,none,467,573,398,305,none,none,none,73.33333333,56.77290837,62.9499561,60.60606061,zero,none,none,-23.78571429,-18.21428571,-5.571428571,none,none,none,none,10.21428571,65.64097049,26.1109129,1.857142857,1.714285714,0.642857143,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
CD_I1017059,Josh Gibcus,2,Snr,47,80,297000,54,Overs,D202,D102,,21,28,11, ,Promising tall defender will be sidelined for the start of the season,none,none,none,144,163,196,136,163,81,19,0,102,13, 0 / 18, 1 / 18, 17 / 18, 15 / 18, 0 / 18,0,0,none,0,0,0,none,5,0,none,5,1.058823529,0.666666667,none,53.94117647,0,64.11111111,-10,42.5,12,52,2,49,5,56.05882353,-2,53.66666667,53.66666667,none,none,none,none,none,525,454,none,none,none,none,none,64.18604651,46.77740864,none,none,none,none,none,0,none,none,none,none,none,none,9.166666667,74.91241783,38.32815333,1.944444444,1.222222222,4.055555556,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1002938,Josh Honey,4,Snr,39,50,177300,32,Low,F251,F249,,14,10,0, ,Small forward with a 51 AF VFL average and max 4 games at AFL level in a season,none,none,none,200,193,206,78,153,59,-8,-18,64,23, 0 / 4, 0 / 4, 4 / 4, 4 / 4, 0 / 4,0,0,none,none,0,0,none,0,0,none,none,0,0,none,40.25,-8,none,none,40.25,-8,64,-32,none,none,46,-14,49.75,40.25,49.75,16,none,none,none,551,559,439,449,none,none,none,69.8245614,50,69.12280702,43.65079365,none,none,none,-9.5,-9.5,33.75,none,none,none,none,9.25,70.05952381,48.75,0.75,1.25,0.25,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1008691,Leek Aleer,2,Snr,51,70,226800,41,Low,D181,D150,,27,28,11, ,"Might get more chances this season but judging by his first, unlikely to score well",none,none,none,186,169,144,141,169,68,-9,-11,71,14, 0 / 4, 0 / 4, 4 / 4, 3 / 4, 0 / 4,0,0,none,none,0,0,none,0,0,none,none,0,0,none,51.5,-11,none,none,51.5,-11,51.5,-11,none,none,64,-23,51.5,51.5,none,none,none,none,none,542,468,none,none,none,none,none,64.375,61.5625,none,none,none,none,none,0,none,none,none,none,none,none,9.5,71.25,36.01190476,1.25,2.25,4.75,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1004385,Oscar Allen,6,Snr,57,74,210200,38,Low,F152,F132,,15,11,0,"Emerging key forward missed the entire 2022 season due to injury. He put up 78 in just his 3rd season, showing that he will score more than the average key forward. He's priced at 38 given his missed season, which is well under what he has produced. I never like having key forwards in SuperCoach, even if they are cheap. A sub-65 average would make it a poor pick as you could get that output from a rookie for less of a price. He'd be a great pick if he can reproduce that 70+, but West Coast aren't as strong as they were then and 2 of his last 4 seasons have been sub-65 scores, so I'm out of this one.","Missed 2022 meaning he's priced at 38, well down from his best (78) but I never like key forwards in SuperCoach",none,none,none,183,none,none,none,none,65,none,-40,zero,zero, 0 / 0, 0 / 0, 0 / 0, 0 / 0, 0 / 0,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none,77.66666667,zero,62.9,77.66666667,65.9047619,54.5,none,292,none,311,169,244,285,none,102.1929825,zero,71.06807512,90.13157895,74.11524921,62.81407035,none,none,none,-14.76666667,11.76190476,11.4047619,none,none,none,none,none,none,none,none,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1008139,Toby Bedford,5,Snr,58,65,273900,50,Low,F146,F190,,10,0,0, ,"Small forward who spent most of last season as sub should get more chances at GWS, but the small forward role isn't a high scoring one even with a full game",none,none,none,149,153,157,none,153,77,-5,0,80,30, 0 / 8, 0 / 8, 8 / 8, 7 / 8, 1 / 8,0,0,none,none,0,0,0,0,0,none,none,0,0,0,49.75,0,50,0,49.5,1,none,none,none,none,52.57142857,-3,49.75,49.75,zero,25.5,zero,none,none,551,482,none,445,none,none,none,75.37878788,65.15151515,zero,56.35245902,zero,none,none,0,24.25,none,none,none,none,none,8.125,78.46139971,37.08558802,1.125,2.625,1.125,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1008198,Tom McCartin,6,Snr,59,70,331100,60,Full,D140,D151,,11,0,0, ,"Developed as a great defender, but a 60 point average from a full season suggests he's far from a scorer",none,none,none,117,132,202,146,71,87,40,-11,98,24, 0 / 25, 0 / 25, 23 / 25, 18 / 25, 0 / 25,0,0,none,none,0,0,none,0,0,none,none,0,0,none,60.13636364,0,62.66666667,-3,57.1,3,50.2,10,57,3,61.25,-1,71.13636364,59.76,71.13636364,58.21428571,49.68421053,48.06666667,none,351,371,232,331,369,312,none,76.30424183,42.23073648,57.67918089,57.67581475,57.90729808,53.85587863,none,-11.37636364,-11.37636364,12.92207792,8.530075188,1.61754386,none,none,9.76,77.91572447,48.258484,2.4,1.52,5.76,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1008478,Rhyan Mansell,4,Snr,50,60,188800,34,Low,D187,D196,,14,10,0, ,Only 2 games after 13 the season before suggest he might struggle for opportunities again,none,none,none,201,176,116,none,176,62,-14,-15,53,45, 0 / 2, 0 / 2, 2 / 2, 2 / 2, 0 / 2,0,0,none,none,0,0,none,14,5,none,none,9.5,9.5,none,49,-15,49,-15,none,none,none,none,none,none,53,-19,49,49,48.46153846,zero,none,none,none,558,491,452,none,none,none,none,68.62745098,66.66666667,62.8540305,zero,none,none,none,0,0.538461538,none,none,none,none,none,12.5,76.28205128,24.35064935,3.5,1,3.5,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I270325,Robbie Tarrant,14,Snr,54,56,317600,58,Overs,D170,D210,,11,18,0, ,"Played a far less attacking role at the Tigers, ignore the discount to career high for the 33-year-old",none,none,none,130,142,200,152,38,85,33,-28,111,34, 0 / 20, 1 / 20, 19 / 20, 15 / 20, 0 / 20,0,0,none,0,0,0,none,0,0,none,0,0.526315789,0.666666667,none,57.68421053,0,54.875,3,59.72727273,-2,47.4,11,53,5,58.68421053,-1,86.1875,57.45,65.3,86.1875,82.45454545,74.23809524,79.19047619,204,400,287,109,109,157,99,94.38740589,43.68507381,71.53024911,79.99657769,71.87343044,72.09554832,79.13043478,-28.7375,-7.85,-20.8875,3.732954545,8.216450216,-4.952380952,-4.070393375,9.85,81.56549007,39.94119769,2.1,1.05,5.3,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I291548,Ryan Lester,13,Snr,45,45,250500,45,Full,D208,D234,,14,10,18, ,2 games last year and then put on the rookie list suggests the Lions may have moved past him,none,none,none,172,99,116,none,57,73,-9,-34,65,65, 0 / 2, 0 / 2, 2 / 2, 2 / 2, 0 / 2,0,0,none,none,0,0,none,30,30,none,none,30,30,none,65,-20,65,-20,65,-20,none,none,none,none,none,none,78.95454545,65,59.05882353,72.06666667,60.77777778,68.4,78.95454545,279,301,351,208,284,189,106,107.7299413,66.66666667,63.03030303,72.33358548,66.4021164,79.27590512,88.52258852,-13.95454545,5.941176471,-13.00784314,11.28888889,-7.622222222,-10.55454545,21.53349282,12.5,68.50649351,48.07692308,1.5,3,5,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1017124,Ned Long,2,Snr,43,70,165700,30,Low,M222,M202,,26,28,0, ,"Great numbers in his draft year and played the 1 game on debut, mid-only and a premium rookie price doesn't make him that attractive even if named Round 1",none,none,none,140,129,123,108,129,57,-16,-13,43,43, 0 / 1, 0 / 1, 1 / 1, 1 / 1, 0 / 1,0,0,none,none,0,0,none,0,0,none,none,0,0,none,43,-13,none,none,43,-13,43,-13,none,none,none,none,43,43,none,none,none,none,none,592,545,none,none,none,none,none,74.32432432,74.32432432,none,none,none,none,none,0,none,none,none,none,none,none,11,81.81818182,25,2,1,1,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
CD_I1002795,Jordan Boyd,3,Snr,43,50,247100,45,Full,D217,D224,,14,10,0, ,"Medium defender picked up in the 2020 mid-season draft, had AFL Fantasy averages in the 60s at VFL level up until last year's 71, so doesn't appear a scorer",none,none,none,175,172,142,none,172,72,-7,-5,93,30, 0 / 7, 0 / 7, 6 / 7, 6 / 7, 0 / 7,0,0,none,none,0,0,none,0,0,none,none,0,0,none,49.85714286,-5,41.75,3,60.66666667,-16,none,none,none,none,53.16666667,-8,49.85714286,49.85714286,zero,none,none,none,none,550,481,none,none,none,none,none,70.93495935,62.60162602,zero,none,none,none,none,0,none,none,none,none,none,none,11.28571429,74.32151182,33.06322529,1.714285714,1.857142857,4.285714286,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1017700,Jesse Motlop,2,Snr,46,55,242700,44,Fair,F217,F240,,10,0,0, ,"Small forward showed plenty in his first season, but that still led to a 44 average such is the role",none,none,none,169,180,193,152,180,71,-4,0,63,16, 0 / 12, 0 / 12, 12 / 12, 12 / 12, 0 / 12,0,0,none,none,0,0,none,0,0,none,none,0,0,none,44.08333333,0,36.66666667,7,46.55555556,-3,41.2,3,none,none,46.63636364,-3,44.08333333,44.08333333,none,none,none,none,none,587,538,none,none,none,none,none,62.38207547,56.60377358,none,none,none,none,none,0,none,none,none,none,none,none,8.333333333,71.02235727,48.2453195,2.083333333,2.416666667,1,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I998180,Bailey Banfield,6,Snr,45,55,233700,42,Fair,F226,F241,,10,14,0, ,"A big ball winner at the lower level, Banfield has mostly played as a defensive forward in the AFL which doesn't generate high scores, especially as sub 10 times",none,none,none,173,188,175,178,87,70,-8,-21,93,0, 0 / 18, 0 / 18, 16 / 18, 15 / 18, 5 / 18,0,0,none,none,0,0,0,0,0,none,none,0,0,0,42.44444444,0,44.45454545,-2,39.28571429,3,20.33333333,22,none,none,44.94117647,-3,63.4,42.44444444,47.66666667,59.6,54.57142857,63.4,none,436,552,459,319,338,228,none,78.66004963,61.85121107,54.83146067,69.37652812,74.51737452,79.65260546,none,-20.95555556,-5.222222222,-11.93333333,5.028571429,-8.828571429,none,none,7.944444444,62.61864679,36.62587685,1.777777778,1.444444444,1,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1017396,Mac Andrew,2,Snr,52,80,208100,38,Low,D178,D103,,28,11,0,"Former top 5 pick is still very lightly built, but showed some moments in his 4 games last season. Once developed physically, the high leaping Andrew should become a gun ruckman, but until then it looks like he's being trailed as a tall defender. He's suspended to start the season, however as he is still developing, he wouldn't have been relevant anyway.","Suspended to start the season, however as he is still developing, he wouldn't have been relevant anyway",none,none,none,194,188,148,153,188,65,-10,-9,65,33, 0 / 4, 0 / 4, 4 / 4, 4 / 4, 0 / 4,0,0,none,none,0,0,none,0,0,none,none,0,0,none,47.25,-9,none,none,47.25,-9,47.25,-9,none,none,52,-14,47.25,47.25,none,none,none,none,none,570,509,none,none,none,none,none,60.2484472,60.2484472,none,none,none,none,none,0,none,none,none,none,none,none,10.5,79.96031746,42.61294261,2.25,2,4.5,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I290314,Lachlan Keeffe,14,Snr,45,45,250000,45,Full,D209,D235,,11,0,0, ,"Versatile big man has become a very reliable defender for the Giants and has also pinched hit in the ruck, but as a defender he's not going to score enough in SuperCoach",none,none,none,173,194,193,165,77,73,5,-24,85,25, 0 / 17, 0 / 17, 17 / 17, 14 / 17, 0 / 17,12,0,none,none,13.94117647,11.64285714,none,0,0,none,none,1.411764706,1.714285714,none,45.41176471,0,39.33333333,6,52.25,-7,40,5,none,none,46.6875,-2,69.38461538,45.41176471,63.125,69.38461538,49.7,40.875,zero,375,526,308,230,367,326,none,76.18243243,47.28682171,54.37415882,49.51435811,49.07407407,45.36082474,zero,-23.97285068,-17.71323529,-6.259615385,19.68461538,8.825,none,none,8,76.48172089,38.78438555,1.882352941,1.941176471,2.411764706,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I993820,Tom Cole,8,Snr,54,60,182300,33,Low,D171,D197,,10,0,0, ,"Reliable defender missed 2022 with a serious ankle injury, discounted price but needs to go over 60 to be worthwhile over a rookie which he's only just done 50% of last 4 seasons",none,none,none,204,none,none,none,none,60,none,-33,zero,zero, 0 / 0, 0 / 0, 0 / 0, 0 / 0, 0 / 0,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none,66.26666667,zero,55.19047619,66.26666667,57.35714286,60.66666667,38.75,408,none,393,254,313,243,279,80.16129032,zero,67.35582155,68.9516129,66.93780715,62.55980861,43.87096774,none,none,-11.07619048,8.90952381,-3.30952381,21.91666667,-5.75,none,none,none,none,none,none,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1011243,Callum Jamieson,4,Snr,47,80,251400,46,Fair,R47,R35,,14,28,0, ,"A developing ruck prospect played 9 games in 2022 due to injures, however he still looks a few years off the level",none,none,none,32,33,33,none,33,73,-5,0,72,-4, 0 / 9, 0 / 9, 9 / 9, 8 / 9, 1 / 9,63,26,none,none,37.77777778,34.625,19,0,0,none,none,0,0,0,45.66666667,0,51,-5,35,11,none,none,none,none,51.875,-6,45.66666667,45.66666667,zero,zero,none,none,none,576,522,none,none,none,none,none,69.54314721,61.25211506,zero,zero,none,none,none,0,none,none,none,none,none,none,8.222222222,75.1961927,44.88335738,1.555555556,2.222222222,1.777777778,16.13636364,58.46452845,63.64289849,3.5,2.340909091,11.04545455,HO to Adv
CD_I990816,Aaron Francis,8,Snr,63,78,189400,34,Low,D118/F107,D106/F107,,14,0,0,"The former pick 6 certainly hasn't come on as we all expected him to, and bottomed out last season with just 4 games at senior level. The Swans seem to have a way of getting the best out of players, so there's some home there now that he's made the switch. The 40/50s in the past certainly aren't enough to be a worthy pick, however he has an intercept marking ability that should be able to generate more SuperCoach points than he does. He did average 81 in 5 games in 2018 and anything around that mark would prove a bargain buy. He needs to get a game first, and if he is named Round 1, he could be worth a look at that price.",Hopefully gets a chance at the Swans and if they can get him back to his best he could be a great 'rookie' defender,none,none,none,200,200,186,none,53,62,-7,-47,66,28, 0 / 4, 0 / 4, 4 / 4, 4 / 4, 0 / 4,0,0,none,none,0,0,none,0,0,none,none,0,0,none,43,-9,43,-9,none,none,none,none,none,none,48,-14,80.8,43,55.73333333,59.625,66.41176471,80.8,50,254,545,388,318,237,111,253,102.1491783,50.46728972,57.40740741,67.4796748,68.096204,82.17446271,56.70731707,-37.8,-12.73333333,-3.891666667,-6.786764706,-14.38823529,30.8,-9.666666667,7,67.8030303,27.77777778,2.5,1.5,0.25,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I294472,Rory Atkins,11,Snr,45,50,203900,37,Low,D210/M216,D225/M225,,14,18,0, ,"Made the move to the Suns in 2021 in a very strange recruitment, never played more than 8 games since arriving and will unlikely be in their best team again",none,none,none,196,201,93,116,62,64,-15,-40,69,4, 0 / 7, 0 / 7, 7 / 7, 7 / 7, 2 / 7,0,0,none,none,0,0,0,0,0,none,none,10.14285714,10.14285714,3.5,41.14285714,-4,37,0,46.66666667,-10,58,-21,none,none,47.33333333,-10,77.2,41.14285714,45.625,50.5,75.5,76.6,77.2,296,555,468,385,163,146,113,94.37652812,73.88059701,57.24770642,65.25735294,96.1038961,95.34050179,97.67726161,-36.05714286,-4.482142857,-4.875,-25,-1.1,-0.6,3.033333333,12.71428571,64.39039731,28.71533229,2.428571429,1.142857143,1.857142857,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1008159,Will Hamill,5,Snr,50,60,284000,52,Full,D188,D198,,14,0,0, ,"I liked the look of the running defender when he first started, but max average of 40 and just 12 games last season doesn't read well",none,none,none,148,168,169,169,168,79,5,0,80,9, 0 / 12, 0 / 12, 12 / 12, 9 / 12, 1 / 12,0,0,none,none,0,0,0,0,0,none,none,1.083333333,1.444444444,0,51.58333333,0,57,-5,47.71428571,4,31,21,none,none,55.45454545,-3,51.58333333,51.58333333,42.94117647,39.25,zero,none,none,541,467,482,421,none,none,none,74.48856799,55.71600481,54.2218543,63.8667992,zero,none,none,0,8.642156863,3.691176471,none,none,none,none,10.25,86.02605728,39.82201894,1.333333333,2,4.75,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1012833,Eddie Ford,3,Snr,48,60,123900,23,Low,F208,F220,,14,0,0, ,Strong marking forward who only played 2 games last season and a 63 VFL AF average isn't great,none,none,none,222,215,211,none,164,50,-10,-25,33,16, 0 / 2, 0 / 2, 2 / 2, 2 / 2, 0 / 2,0,0,none,none,0,0,none,0,0,none,none,0,0,none,24.5,-2,24.5,-2,none,none,none,none,none,none,33,-10,47.5,24.5,47.5,none,none,none,none,567,591,460,none,none,none,none,56.88622754,46.5648855,60.17964072,none,none,none,none,-23,-23,none,none,none,none,none,6,83.33333333,36.66666667,1.5,1,0.5,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1005988,Liam Henry,4,Snr,51,70,202300,37,Low,M205/F195,M203/F157,,7,14,0,"Highly rated by those who have seen a lot of him. He's yet to show much to date, however he's spent most his time playing as a small forward and is tipped to play more on the wing in 2023, where he can use his elite leg speed and evasiveness. The former top 10 pick should see a bump in scoring if that eventuates, I just can’t see it improving by enough based on exposed form. ","Training as a wing which is better than a small forward, but I can’t see him improving by enough based on exposed form",none,none,none,189,191,149,159,189,64,-13,-5,66,10, 0 / 6, 0 / 6, 6 / 6, 6 / 6, 1 / 6,0,0,none,none,0,0,0,0,0,none,none,0,0,0,40.83333333,-4,30.5,7,46,-9,39.33333333,-2,none,none,47,-10,42,40.83333333,42,34.33333333,none,none,none,596,556,489,435,none,none,none,66.41221374,66.41221374,51.93861066,63.3640553,none,none,none,-1.166666667,-1.166666667,7.666666667,none,none,none,none,10.83333333,73.34485504,33.86039886,2.333333333,1.666666667,0.166666667,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1006533,Riley Garcia,4,Snr,52,70,212200,39,Low,F189,F158,,14,10,0, ,"Was recruited as a hard-running midfielder, but been used as a small forward when at AFL level and hard to see him changing that ",none,none,none,182,185,172,138,154,66,-10,-11,61,11, 0 / 6, 0 / 6, 6 / 6, 6 / 6, 1 / 6,0,0,none,none,0,0,0,0,0,none,none,0,0,0,42.83333333,-4,11,28,49.2,-10,48,-9,none,none,49.2,-10,49.66666667,42.83333333,49.66666667,zero,none,none,none,553,548,441,none,none,none,none,71.4057508,62.44019139,61.02236422,zero,none,none,none,-6.833333333,-6.833333333,none,none,none,none,none,12.66666667,73.40012928,43.62493715,2.833333333,1.333333333,0.5,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1020594,Jye Amiss,2,Snr,57,90,247800,45,Low,F153,F46,,11,28,0,"Promising key forward who showed some great signs in his limited games. I think he'll become a very good player, but young key forwards are never good Fantasy options",Young key forwards are never good SuperCoach options,none,none,none,166,92,176,none,92,72,-6,-17,75,48, 0 / 3, 0 / 3, 3 / 3, 2 / 3, 0 / 3,0,0,none,none,0,0,none,0,0,none,none,0,0,none,75,-30,75,-30,none,none,none,none,56,-11,69.5,-25,62.33333333,62.33333333,none,none,none,none,none,449,340,none,none,none,none,none,76.01626016,61.78861789,none,none,none,none,none,0,none,none,none,none,none,none,9.333333333,62.43386243,56.94444444,1,0.666666667,1.333333333,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I294092,Anthony McDonald-Tipungwuti,8,Snr,52,58,209600,38,Low,F190,F233,,28,10,0, ,Great to see Tippa back! But will need some time getting to fitness and never been a SuperCoach asset as a small forward,none,none,none,184,none,none,none,none,65,none,-37,zero,zero, 0 / 0, 0 / 0, 0 / 0, 0 / 0, 0 / 0,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none,75.4,zero,63.45,68.9,75.4,67.9,73.8,315,none,302,234,164,192,130,97.36147757,zero,67.625,70.14134276,79.37118672,83.56687898,88.52242744,none,none,-5.45,-6.5,7.5,-5.9,1.6,none,none,none,none,none,none,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1006087,Caleb Graham,5,Snr,39,50,321500,58,Overs,D225,D226,,11,14,0, ,56 VFL AF average and 4 sub 60 seasons at AFL level sums him up,none,none,none,126,136,203,102,136,86,37,0,87,20, 0 / 15, 0 / 15, 15 / 15, 11 / 15, 0 / 15,0,0,none,none,0.333333333,0.454545455,none,0,0,none,none,0,0,none,58.4,0,54.4,4,60.4,-2,63.8,-6,none,none,61.14285714,-3,58.4,58.4,43.83333333,53,54.66666667,none,none,487,386,477,371,337,none,none,64.64944649,41.84501845,45.08790072,42.08754209,50.18315018,none,none,0,14.56666667,-9.166666667,-1.666666667,none,none,none,8.866666667,81.56920857,38.67092167,1.733333333,0.933333333,4.466666667,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1002242,Charlie Constable,6,Snr,63,75,123900,23,Low,D119/M157,D122/M181,,14,0,0,"Constable was delisted from Geelong at the end of 2021 and was thrown a lifeline by Gold Coast, however he didn’t see much more AFL action with just the 1 game in 2022 (as sub). Constable has been a strong VFL player over his career, averaging 100 AF last season and 111 in 2021. He averaged 80 from 7 games in 2019 at the top level (his debut year), so he can obviously find the football. It's a question on if he is best 22 – Gold Coast bat deep in the midfield and he’ll likely find it tough again. ","Great VFL numbers but has very been able to get a decent crack at AFL level, unlikely to change this season",none,none,none,217,209,1,172,55,50,-20,-57,6,6, 0 / 1, 0 / 1, 1 / 1, 1 / 1, 1 / 1,0,0,none,none,0,0,0,9,9,none,none,9,9,9,6,17,none,none,6,17,6,17,none,none,none,none,80,6,49,62,80,zero,none,270,600,446,284,129,none,none,180,180,140,133.6206897,121.3135327,zero,none,-74,-43,-13,-18,none,none,none,4,75,0,1,0,0,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1002220,Esava Ratugolea,7,Snr,50,75,174000,32,Low,F201/R44,F124/R41,,11,14,0, ,"Just 4 games last season so he comes in very cheap, yet to cement himself in the team but if he does, he could prove a decent cash generator if he gets back to high-60s",none,none,none,205,197,212,166,65,59,-5,-37,56,24, 0 / 4, 0 / 4, 4 / 4, 4 / 4, 0 / 4,26,19,none,none,15,15,none,0,0,none,none,0,0,none,39.5,-8,41,-9,35,-3,35,-3,none,none,44.66666667,-13,68.75,39.5,51.78571429,68.75,61.25,54.375,zero,382,563,427,235,281,286,none,87.3015873,45.27027027,56.89354276,76.98412698,70.09602195,69.53455571,zero,-29.25,-12.28571429,-16.96428571,7.5,6.875,none,none,6.5,72.15909091,50.9469697,1.5,2,0,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1009383,Trey Ruscoe,4,Snr,49,60,233400,42,Low,D195,D199,,14,0,0, ,"Started his career as a forward but moved to defense, however scoring and position in team still not solid",none,none,none,181,164,114,none,164,70,-11,-11,56,51, 0 / 3, 0 / 3, 3 / 3, 3 / 3, 0 / 3,0,0,none,none,0,0,none,0,0,none,none,0,0,none,53,-11,none,none,53,-11,none,none,none,none,54,-12,53,53,47.77777778,38.5,none,none,none,529,457,458,424,none,none,none,75,66.98113208,71.42857143,55.86080586,none,none,none,0,5.222222222,9.277777778,none,none,none,none,11,73.29059829,45.23809524,0.333333333,1.666666667,5.666666667,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I1004940,Sam Simpson,7,Snr,45,50,166100,30,Low,M217/F227,M226/F250,,14,0,0,0,"Simpson burst on the scene with a 112 in Round 6 2020, but struggled since and didn't play a game last season",none,none,none,210,none,none,none,none,57,none,-44,zero,zero, 0 / 0, 0 / 0, 0 / 0, 0 / 0, 0 / 0,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none,74,zero,59.25,74,zero,28,42.6,331,none,348,192,none,337,277,99.7005988,zero,84.58498024,92.44011976,zero,45.85798817,57.35080058,none,none,-14.75,46,none,-14.6,none,none,none,none,none,none,none,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
